"fips","id","pred.race"
"06089",14684,"white"
"06089",14850,"white"
"06089",11885,"white"
"06089",14266,"white"
"06089",17094,"white"
"06089",18486,"white"
"06089",19464,NA
"06089",11467,"white"
"06089",23418,"asian"
"06089",18436,"white"
"06089",13508,NA
"06089",15021,"white"
"06089",13322,"white"
"06089",20261,"white"
"06089",13123,"white"
"06089",16690,"white"
"06093",17669,"white"
"06093",17743,"white"
"06093",13589,"white"
"06093",16365,"white"
"06093",16448,NA
"06095",15881,"black"
"06095",11508,"black"
"06095",22065,"black"
"06095",11373,NA
"06095",11531,NA
"06095",14034,"black"
"06095",14327,"latino"
"06095",11942,"black"
"06095",12522,"white"
"06095",12897,"black"
"06095",12921,"white"
"06095",11382,NA
"06095",18747,"latino"
"06095",11776,"latino"
"06095",11276,NA
"06095",13664,"black"
"06095",18040,NA
"06095",13133,"black"
"06095",12750,"asian"
"06095",15280,NA
"06095",15624,"latino"
"06095",13022,NA
"06095",20391,"latino"
"06095",13129,NA
"06095",11676,"latino"
"06097",3031,"latino"
"06097",20234,"white"
"06097",15783,"latino"
"06097",14278,"white"
"06097",13553,"black"
"06097",14312,"white"
"06097",18515,"white"
"06097",21798,"latino"
"06097",18214,NA
"06097",13577,"latino"
"06097",16017,"white"
"06097",13713,"white"
"06097",12426,"white"
"06097",12916,"latino"
"06097",23025,"latino"
"06099",15913,NA
"06099",18795,NA
"06099",12383,NA
"06099",11228,"white"
"06099",12536,"white"
"06099",18288,NA
"06099",16299,NA
"06099",11564,"latino"
"06099",11704,"white"
"06099",18344,"white"
"06099",11420,"white"
"06099",13915,"latino"
"06099",17023,NA
"06099",14404,NA
"06099",17532,"white"
"06099",14405,NA
"06099",14406,"white"
"06099",23028,"latino"
"06099",17095,NA
"06099",16782,"latino"
"06099",16967,"latino"
"06099",11247,"latino"
"06099",14403,NA
"06099",19032,"latino"
"06099",11527,NA
"06099",17753,"latino"
"06099",11242,"latino"
"06101",19911,"asian"
"06101",12590,"latino"
"06101",11064,NA
"06101",13992,"latino"
"06101",14183,NA
"06101",15016,NA
"06103",19561,"white"
"06103",23335,"white"
"06103",12627,"white"
"06103",16506,"white"
"06103",15964,"latino"
"06105",19340,"white"
"06105",12895,"white"
"06107",18654,"latino"
"06107",13426,"latino"
"06107",11960,"latino"
"06107",11959,"latino"
"06107",16798,"latino"
"06107",15295,"latino"
"06107",17613,"white"
"06107",22210,"latino"
"06107",21778,NA
"06107",16390,"latino"
"06107",12346,"latino"
"06107",16247,"latino"
"06107",12672,"latino"
"06107",13562,NA
"06107",20446,NA
"06107",12258,"latino"
"06107",18309,"latino"
"06107",12086,"latino"
"06107",23546,NA
"06107",15037,NA
"06107",15038,"latino"
"06107",12414,"latino"
"06107",12415,"latino"
"06107",17055,"latino"
"06107",12015,NA
"06107",15260,"latino"
"06109",15399,"white"
"06109",11300,"white"
"06111",12318,"latino"
"06111",11448,"latino"
"06111",19696,"latino"
"06111",11630,"latino"
"06111",13097,"white"
"06111",13374,NA
"06111",12196,"white"
"06111",18822,"white"
"06111",18824,"white"
"06111",17449,NA
"06111",12496,NA
"06111",15910,"black"
"06111",11909,"latino"
"06111",11911,"latino"
"06111",11472,"latino"
"06111",13372,"white"
"06111",17021,NA
"06111",13162,"white"
"06111",13312,NA
"06111",11007,"white"
"06111",11707,NA
"06113",11781,NA
"06113",20297,NA
"06113",20516,"white"
"06113",16767,"white"
"06113",19387,"latino"
"06113",14966,"white"
"06113",14581,"latino"
"06113",11060,"latino"
"06113",18892,"latino"
"06113",23278,"other"
"06115",16362,"white"
"06115",14451,"white"
"06115",16353,"white"
"06115",22884,NA
"06115",15750,"white"
"06115",17045,NA
"06115",21777,"latino"
"48001",16185,"white"
"48003",10967,NA
"48005",20040,NA
"48005",19327,"black"
"48005",13686,"white"
"48005",13216,"white"
"48005",23634,"white"
"48007",17332,"white"
"48007",16722,"white"
"48007",11079,"white"
"48011",15034,"white"
"48013",18615,"white"
"48013",15220,"latino"
"48013",17963,"latino"
"48013",15613,NA
"48015",14620,NA
"48015",17817,NA
"48019",12387,"white"
"48019",17388,"white"
"48021",14083,NA
"48021",12265,NA
"48021",12491,"latino"
"48025",13929,"latino"
"48025",20231,"latino"
"48027",13578,"white"
"48027",18154,"latino"
"48027",22639,"black"
"48027",11450,NA
"48027",18138,NA
"48027",14812,NA
"48027",18370,NA
"48027",19915,"black"
"48027",13109,NA
"48027",11100,"black"
"48027",14300,"black"
"48027",17652,NA
"48027",19016,"black"
"48027",12107,"white"
"48027",13980,NA
"48027",22878,NA
"48029",13084,NA
"48029",13434,NA
"48029",11587,"latino"
"48029",20864,NA
"48029",13797,"white"
"48029",15954,"white"
"48029",14962,"black"
"48029",18359,"white"
"48029",16621,"latino"
"48029",16620,"latino"
"48029",14867,"white"
"48029",14122,NA
"48029",22954,NA
"48029",13017,NA
"48029",12974,"black"
"48029",12402,"latino"
"48029",16224,"latino"
"48029",18131,NA
"48029",21109,NA
"48029",16441,"latino"
"48029",16001,NA
"48029",15189,"white"
"48029",14770,"latino"
"48029",16574,"latino"
"48029",23507,NA
"48029",23511,NA
"48029",15467,NA
"48029",13751,"latino"
"48029",15096,"latino"
"48029",13693,"black"
"48029",17211,NA
"48029",17715,"latino"
"48029",18233,"latino"
"48029",17411,"latino"
"48029",19041,"latino"
"48029",12104,"latino"
"48029",12447,"latino"
"48029",13644,"latino"
"48029",10943,"latino"
"48029",13864,"latino"
"48029",16957,"latino"
"48029",13032,"latino"
"48029",13033,"latino"
"48029",11220,"latino"
"48029",12629,"latino"
"48029",11861,"latino"
"48029",11812,"latino"
"48029",21427,"latino"
"48029",17955,"latino"
"48029",15793,"latino"
"48029",11823,"latino"
"48029",14673,"latino"
"48029",19906,"latino"
"48029",12957,NA
"48029",12954,"latino"
"48029",12955,"latino"
"48029",12956,"latino"
"48029",18220,"latino"
"48029",17138,"latino"
"48029",16277,"latino"
"48029",14384,"latino"
"48029",17707,"latino"
"48029",14514,NA
"48029",17107,NA
"48029",16436,NA
"48029",14438,"latino"
"48029",11627,"latino"
"48029",13399,"latino"
"48029",17832,"white"
"48029",15510,"latino"
"48029",21606,"latino"
"48029",15814,NA
"48029",14869,NA
"48029",16727,"latino"
"48029",15844,"latino"
"48029",11141,"latino"
"48029",13115,NA
"48029",11415,NA
"48029",18454,"latino"
"48029",21664,"latino"
"48029",13145,NA
"48029",15129,"latino"
"48029",13850,NA
"48029",11917,"latino"
"48029",16581,NA
"48029",13341,NA
"48029",16577,"latino"
"48029",16479,"latino"
"48029",11778,"latino"
"48029",23680,"latino"
"48029",11197,"white"
"48029",17221,NA
"48029",16323,NA
"48029",18363,"latino"
"48029",17934,NA
"48029",11304,"latino"
"48029",18494,NA
"48029",23690,"white"
"48035",12815,"white"
"48037",15501,NA
"48037",18290,NA
"48037",11005,"white"
"48037",15055,NA
"48037",14933,NA
"48039",21978,NA
"48039",18616,NA
"48039",18007,NA
"48039",11699,NA
"48039",16066,"latino"
"48039",11422,NA
"48039",10971,"latino"
"48039",16336,"black"
"48039",15614,NA
"48039",19180,NA
"48039",14096,"white"
"48039",16643,"white"
"48039",15597,"black"
"48039",13486,"latino"
"48039",23341,NA
"48041",11702,"white"
"48043",18181,NA
"48047",14105,"latino"
"48047",13740,"latino"
"48047",13738,"latino"
"48047",13736,"latino"
"48047",13739,"latino"
"48047",13737,"latino"
"48049",11640,"white"
"48051",12975,"latino"
"48055",17496,"latino"
"48061",11863,"white"
"48061",12329,"white"
"48061",20530,"latino"
"48061",16786,"latino"
"48061",11542,"latino"
"48061",17171,"latino"
"48061",15245,"latino"
"48061",10928,"latino"
"48061",22759,"latino"
"48061",16383,"latino"
"48065",18815,NA
"48067",14849,NA
"48071",12000,"white"
"48071",15152,NA
"48071",16402,"white"
"48073",14226,"latino"
"48073",12286,NA
"48077",11568,"white"
"48085",11788,"white"
"48085",16695,NA
"48085",18536,NA
"48085",18636,"white"
"48085",15544,NA
"48085",22329,"white"
"48085",20540,"latino"
"48085",16914,NA
"48085",16654,NA
"48089",13789,NA
"48091",14739,"white"
"48091",15321,"white"
"48091",14574,"latino"
"48095",12850,NA
"48095",12814,"latino"
"48097",18107,"white"
"48097",10982,"white"
"48097",13414,"white"
"48099",19015,"white"
"48099",12328,"white"
"48109",18366,"latino"
"48113",12903,"white"
"48113",15268,"latino"
"48113",14361,"latino"
"48113",11899,"latino"
"48113",14100,"latino"
"48113",18724,NA
"48113",13205,"black"
"48113",13899,"white"
"48113",16552,"asian"
"48113",20063,"black"
"48113",16572,"black"
"48113",18530,NA
"48113",17899,NA
"48113",12679,"black"
"48113",14127,"black"
"48113",16329,NA
"48113",14929,"white"
"48113",13650,"latino"
"48113",18313,"latino"
"48113",11393,"black"
"48113",18329,"latino"
"48113",18112,"latino"
"48113",11118,"latino"
"48113",15234,"latino"
"48113",12351,NA
"48113",17358,"black"
"48113",22873,NA
"48113",11379,"white"
"48113",12484,"black"
"48113",14714,"black"
"48113",13122,"latino"
"48113",13373,"latino"
"48113",15000,NA
"48113",13013,"black"
"48113",12433,"latino"
"48113",11186,"black"
"48113",14932,"latino"
"48113",12498,NA
"48113",15060,"black"
"48113",16454,NA
"48113",15068,"black"
"48113",12680,"latino"
"48113",11366,"black"
"48113",12106,"black"
"48113",12177,"latino"
"48113",11475,"black"
"48113",14388,"black"
"48113",15979,"black"
"48113",14658,"black"
"48113",11614,"black"
"48113",17151,"black"
"48113",11061,"black"
"48113",10990,"black"
"48113",20645,"black"
"48113",12079,"black"
"48113",16212,"black"
"48113",16474,"latino"
"48113",15413,"white"
"48113",13464,NA
"48113",16683,"latino"
"48113",14979,NA
"48113",18354,NA
"48113",17400,"latino"
"48113",14309,"latino"
"48113",17193,NA
"48113",17872,"latino"
"48113",11419,"black"
"48113",15209,NA
"48113",18813,NA
"48113",23659,"latino"
"48113",12985,"latino"
"48113",16972,NA
"48113",20159,NA
"48113",19047,NA
"48113",13620,NA
"48113",12543,NA
"48113",15927,"black"
"48113",17920,"black"
"48113",14691,"black"
"48113",15710,"black"
"48113",12546,"latino"
"48113",16231,"black"
"48113",16942,"white"
"48113",15416,"black"
"48113",20053,"black"
"48113",11767,"black"
"48113",11234,"latino"
"48113",13254,NA
"48113",16833,"latino"
"48113",16310,"latino"
"48113",12007,NA
"48113",14829,"latino"
"48113",13175,NA
"48113",12937,"black"
"48113",16055,"black"
"48113",14679,"asian"
"48113",11015,NA
"48113",16059,NA
"48113",16061,"asian"
"48113",11041,NA
"48113",12609,"white"
"48113",15015,"latino"
"48113",11385,"white"
"48113",18046,"white"
"48113",15132,"white"
"48113",15333,"asian"
"48113",14303,NA
"48113",14114,NA
"48113",14113,NA
"48113",11736,"latino"
"48113",11779,"latino"
"48121",19020,"latino"
"48121",15605,"white"
"48121",11922,"latino"
"48121",16636,"white"
"48121",16716,"latino"
"48121",12288,"white"
"48121",12287,NA
"48121",11549,"latino"
"48121",17007,"white"
"48121",11254,"white"
"48121",23502,"white"
"48121",11092,NA
"48121",15418,NA
"48121",11954,NA
"48121",11525,"asian"
"48127",13894,"latino"
"48127",14213,"latino"
"48133",19819,"white"
"48133",19581,"white"
"48133",14709,"white"
"48135",17385,"white"
"48135",12823,"white"
"48135",11177,"latino"
"48135",16503,"white"
"48135",11273,"latino"
"48135",17355,NA
"48135",17497,"latino"
"48135",16753,"latino"
"48135",11975,"white"
"48135",13228,"latino"
"48139",12863,"latino"
"48139",19405,"white"
"48139",16198,"white"
"48139",16199,"latino"
"48139",18166,NA
"48141",16146,"latino"
"48141",11950,"latino"
"48141",15604,"latino"
"48141",23261,"latino"
"48141",16478,NA
"48141",12429,NA
"48141",13529,NA
"48141",12467,"latino"
"48141",17222,"latino"
"48141",13104,"latino"
"48141",19900,"latino"
"48141",15241,"latino"
"48141",11437,"latino"
"48141",12392,"latino"
"48141",16043,"latino"
"48141",18910,"latino"
"48141",13181,"latino"
"48141",17640,"black"
"48141",17560,NA
"48143",14456,"latino"
"48143",12817,"white"
"48147",19636,"white"
"48147",17566,"white"
"48147",12909,"white"
"48149",11820,"latino"
"48157",16330,"black"
"48157",12432,"black"
"48157",17876,"black"
"48157",18219,NA
"48157",18056,NA
"48157",17453,"black"
"48157",11291,"latino"
"48157",11292,"latino"
"48157",17965,NA
"48157",17826,NA
"48157",17964,NA
"48157",16952,"asian"
"48157",15640,"latino"
"48157",14774,"white"
"48157",15670,"white"
"48157",13659,NA
"48159",11997,"white"
"48167",18504,"white"
"48167",17091,NA
"48167",14922,"latino"
"48167",14924,"latino"
"48167",14923,"latino"
"48167",14925,"latino"
"48167",14920,"latino"
"48167",14921,NA
"48167",23670,"latino"
"48167",20048,"latino"
"48167",12726,NA
"48167",15552,"black"
"48167",13471,NA
"48167",19401,NA
"48167",11438,"white"
"48167",21607,"black"
"48167",11099,NA
"48167",11376,"white"
"48167",23399,"black"
"48171",17153,"white"
"48177",13460,"latino"
"48177",20473,NA
"48179",12047,NA
"48181",19847,NA
"48181",13974,NA
"48181",13285,NA
"48183",12770,"black"
"48183",12818,"latino"
"48183",14911,"white"
"48183",16579,NA
"48183",15647,"black"
"48183",14166,"latino"
"48183",12754,NA
"48183",11313,NA
"48183",18394,NA
"48183",15876,"white"
"48183",14091,NA
"48187",17593,"latino"
"48187",15025,"latino"
"48187",15219,"white"
"48199",11951,"white"
"48201",17440,"latino"
"48201",11520,"latino"
"48201",16778,NA
"48201",13741,"latino"
"48201",17230,"black"
"48201",12064,"black"
"48201",17396,"black"
"48201",13617,"latino"
"48201",11124,"latino"
"48201",16532,"black"
"48201",21772,"latino"
"48201",21773,"latino"
"48201",11770,NA
"48201",15045,NA
"48201",12338,"latino"
"48201",12514,"latino"
"48201",13458,"latino"
"48201",13457,"latino"
"48201",13421,"latino"
"48201",19643,"latino"
"48201",14946,"latino"
"48201",17420,NA
"48201",17419,NA
"48201",18533,"black"
"48201",16241,NA
"48201",23682,"latino"
"48201",11094,"latino"
"48201",12890,"latino"
"48201",12599,"black"
"48201",13364,"black"
"48201",22066,"black"
"48201",11613,"black"
"48201",11466,"black"
"48201",15985,"black"
"48201",19789,"latino"
"48201",11233,"latino"
"48201",11381,"black"
"48201",20241,"latino"
"48201",15076,NA
"48201",17364,"other"
"48201",11645,"latino"
"48201",16805,"latino"
"48201",12242,"latino"
"48201",12243,"black"
"48201",13987,"latino"
"48201",15974,"latino"
"48201",13986,"black"
"48201",15320,"black"
"48201",15747,"latino"
"48201",18216,NA
"48201",14944,NA
"48201",17059,"black"
"48201",12699,NA
"48201",16629,"latino"
"48201",15393,"white"
"48201",22891,NA
"48201",14945,"latino"
"48201",21883,"latino"
"48201",14695,NA
"48201",18065,"black"
"48201",23557,NA
"48201",18611,NA
"48201",18464,NA
"48201",11879,NA
"48201",15920,"latino"
"48201",16287,"asian"
"48201",11808,NA
"48201",11838,NA
"48201",11252,"latino"
"48201",17337,"other"
"48201",16708,"latino"
"48201",17323,"latino"
"48201",16856,"black"
"48201",11912,"black"
"48201",14473,"black"
"48201",18279,NA
"48201",17906,"black"
"48201",11370,"black"
"48201",16388,NA
"48201",16197,"latino"
"48201",11176,"latino"
"48201",13886,"latino"
"48201",18715,"black"
"48201",18634,"latino"
"48201",13590,"black"
"48201",14449,"black"
"48201",16019,"black"
"48201",16432,NA
"48201",14447,"black"
"48201",14260,"latino"
"48201",15977,"black"
"48201",13470,"latino"
"48201",15630,"latino"
"48201",15166,NA
"48201",15168,NA
"48201",11979,"black"
"48201",11920,"black"
"48201",15987,"black"
"48201",15487,NA
"48201",18435,NA
"48201",16800,NA
"48201",16978,"latino"
"48201",13917,NA
"48201",22512,NA
"48201",12999,"latino"
"48201",17982,NA
"48201",15160,"latino"
"48201",17600,NA
"48201",12751,NA
"48201",13386,NA
"48201",23704,NA
"48201",18243,"asian"
"48201",14057,NA
"48201",12424,"white"
"48201",15438,"white"
"48201",23036,"latino"
"48201",11556,"latino"
"48201",13430,"asian"
"48201",11353,"black"
"48201",19326,"black"
"48201",11026,"black"
"48201",15006,"white"
"48201",14852,"latino"
"48201",17729,"white"
"48201",23294,"white"
"48201",12364,"black"
"48201",15192,"latino"
"48201",13210,"latino"
"48201",13211,NA
"48201",15203,"asian"
"48201",17599,"black"
"48201",16457,"black"
"48201",13343,"latino"
"48201",14200,"black"
"48201",11669,"black"
"48201",17720,"latino"
"48201",16123,"white"
"48201",14364,"white"
"48201",11992,NA
"48201",15682,"asian"
"48201",15364,"asian"
"48201",16512,"black"
"48201",19845,"white"
"48201",14006,NA
"48201",14902,"latino"
"48201",16734,NA
"48201",11296,"latino"
"48201",11051,"latino"
"48201",13951,NA
"48201",16401,"latino"
"48201",12340,"latino"
"48201",14090,"black"
"48201",23404,"black"
"48201",16122,NA
"48201",19699,"black"
"48201",23024,"latino"
"48201",11487,NA
"48201",16774,"black"
"48201",18101,"black"
"48201",11371,"black"
"48201",14191,"black"
"48201",18584,"black"
"48201",14270,"black"
"48201",14087,"latino"
"48201",14154,"latino"
"48201",16908,NA
"48201",12078,"latino"
"48201",14054,"black"
"48201",12713,"black"
"48201",15422,"asian"
"48201",14130,NA
"48201",16487,NA
"48201",12410,NA
"48201",19916,"black"
"48201",22946,"latino"
"48201",14887,NA
"48201",15765,NA
"48201",13691,"latino"
"48201",16630,NA
"48201",13085,NA
"48201",17759,NA
"48201",17761,NA
"48201",11929,"black"
"48201",17310,NA
"48201",15681,"latino"
"48201",10944,"black"
"48201",12162,NA
"48201",20168,"latino"
"48201",17621,"black"
"48201",16130,NA
"48201",13624,"black"
"48201",12293,"latino"
"48201",23701,"black"
"48201",15634,"black"
"48201",16759,NA
"48201",16515,NA
"48201",16836,"black"
"48201",16835,"black"
"48201",17394,"black"
"48201",16074,"black"
"48201",11311,"black"
"48201",14562,NA
"48201",15064,"white"
"48201",15434,"asian"
"48201",12474,"black"
"48201",22225,NA
"48201",12130,"black"
"48201",12131,"black"
"48201",16261,"black"
"48201",11330,NA
"48201",14775,NA
"48201",16691,NA
"48201",22953,"white"
"48201",13463,"white"
"48201",16218,"white"
"48201",12734,"black"
"48203",12186,"black"
"48203",21979,"white"
"48203",23650,"white"
"48205",15218,"latino"
"48209",14476,NA
"48209",14696,"black"
"48209",14697,"latino"
"48209",23369,"white"
"48209",13773,NA
"48213",17256,"latino"
"48213",17255,"latino"
"48213",13387,"latino"
"48215",11214,"latino"
"48215",11219,"latino"
"48215",11218,"latino"
"48215",11212,"latino"
"48215",11213,"latino"
"48215",11216,"latino"
"48215",11217,"latino"
"48215",11211,"latino"
"48215",11215,"latino"
"48215",17316,"latino"
"48215",21523,"latino"
"48215",18782,"latino"
"48215",18783,"latino"
"48215",18781,"latino"
"48215",16520,"latino"
"48215",15555,"latino"
"48215",18583,"latino"
"48215",17281,"latino"
"48215",17279,"latino"
"48215",23524,"latino"
"48215",16326,"latino"
"48215",20640,"latino"
"48215",13235,"latino"
"48215",13239,"latino"
"48215",13236,"latino"
"48215",13238,"latino"
"48215",13237,"latino"
"48215",13234,"latino"
"48215",16003,"latino"
"48215",11956,"latino"
"48215",15172,"latino"
"48215",15173,"latino"
"48215",11957,"latino"
"48215",15567,"latino"
"48215",14757,"latino"
"48215",11206,"latino"
"48215",14758,"latino"
"48215",14824,"latino"
"48217",11040,"white"
"48219",16594,"latino"
"48219",15650,"latino"
"48221",13019,"white"
"48225",16905,NA
"48227",13469,NA
"48229",15648,"latino"
"48231",15351,"white"
"48231",11723,"white"
"48233",18731,NA
"48239",16703,NA
"48239",16706,NA
"48239",16702,NA
"48239",16705,NA
"48239",16704,NA
"48239",16707,NA
"48239",12779,"white"
"48241",13700,"black"
"48241",13699,"black"
"48241",12781,NA
"48245",18312,NA
"48245",14738,"latino"
"48245",14700,"black"
"48245",18129,"black"
"48245",18039,NA
"48245",18441,"black"
"48245",17365,NA
"48245",10933,"black"
"48245",14290,"black"
"48245",14250,"latino"
"48245",18005,"latino"
"48245",17766,"black"
"48245",13645,"latino"
"48247",12538,NA
"48247",12889,"latino"
"48247",14632,"latino"
"48247",14629,"latino"
"48247",14633,"latino"
"48247",14630,"latino"
"48249",11666,"latino"
"48249",12167,"latino"
"48251",13984,"white"
"48251",17181,NA
"48253",15084,NA
"48253",23396,NA
"48257",16500,NA
"48257",18913,NA
"48257",12704,NA
"48257",17104,"white"
"48257",17885,"white"
"48257",18814,"white"
"48257",17882,"white"
"48259",16517,"latino"
"48265",16529,"white"
"48271",13058,"latino"
"48273",15446,"latino"
"48273",15447,"latino"
"48273",12531,"latino"
"48273",12530,"latino"
"48273",12529,"latino"
"48273",12526,"latino"
"48273",12528,"latino"
"48273",12527,"latino"
"48273",12532,"latino"
"48277",15144,"white"
"48277",16682,NA
"48277",17290,"latino"
"48277",12728,"black"
"48283",13100,"latino"
"48283",14901,"latino"
"48285",16063,NA
"48291",17020,NA
"48293",11567,NA
"48297",12649,"latino"
"48297",17344,"white"
"48299",17545,"white"
"48299",11970,"white"
"48303",14947,"black"
"48303",12877,"latino"
"48303",14998,"latino"
"48303",17425,"asian"
"48303",18493,"white"
"48303",14455,"latino"
"48303",11486,"other"
"48303",13311,NA
"48303",11452,"white"
"48303",14385,"latino"
"48305",15659,"latino"
"48305",12142,NA
"48309",12513,NA
"48309",21781,"black"
"48309",15240,"latino"
"48309",16504,NA
"48309",16112,NA
"48309",16115,"white"
"48309",16114,NA
"48309",16111,"latino"
"48309",16110,NA
"48309",16113,"white"
"48309",16109,"latino"
"48309",16116,"white"
"48309",16108,NA
"48309",15694,"white"
"48309",21677,"white"
"48315",12991,NA
"48315",12990,"white"
"48325",13897,NA
"48325",12501,"latino"
"48329",15503,"black"
"48329",15502,"black"
"48329",14715,"black"
"48329",15436,"latino"
"48329",15262,"latino"
"48329",19014,"latino"
"48329",18294,"other"
"48329",16205,NA
"48337",15712,"white"
"48337",15671,"white"
"48339",17993,"white"
"48339",19171,"white"
"48339",17994,"white"
"48339",18465,"white"
"48339",12572,NA
"48339",11250,"white"
"48339",14314,NA
"48339",13983,NA
"48339",15123,"latino"
"48339",17806,"latino"
"48339",17475,"white"
"48339",14524,"white"
"48339",15673,"white"
"48339",12805,NA
"48339",13193,"latino"
"48339",20064,NA
"48339",15744,"latino"
"48339",14375,"white"
"48339",15465,"white"
"48343",11603,"latino"
"48347",14394,"white"
"48347",17641,NA
"48347",12970,"white"
"48349",13820,"white"
"48349",12876,"latino"
"48351",11207,NA
"48353",14712,"white"
"48353",15062,"latino"
"48353",17084,"white"
"48355",23023,"black"
"48355",12671,"latino"
"48355",11055,"black"
"48355",13860,"latino"
"48355",16930,"latino"
"48355",12092,NA
"48355",17164,NA
"48355",16796,NA
"48355",12299,"latino"
"48355",18369,"latino"
"48361",14650,NA
"48361",15593,NA
"48361",14106,"white"
"48361",14783,"white"
"48365",17270,NA
"48367",16268,"white"
"48367",16151,NA
"48367",16599,"white"
"48367",13512,"white"
"48367",16907,"white"
"48367",18140,"white"
"48367",16637,"white"
"48367",17410,"white"
"48371",14445,"white"
"48371",18787,"latino"
"48371",16935,"latino"
"48373",15856,"white"
"48375",20858,"latino"
"48375",17032,"latino"
"48375",14639,NA
"48375",14540,"latino"
"48375",17795,NA
"48375",15086,"white"
"48375",11028,NA
"48375",13069,"latino"
"48375",10949,"black"
"48375",14805,"latino"
"48375",14804,"latino"
"48375",17682,"black"
"48375",22321,NA
"48381",17787,NA
"48381",16728,NA
"48381",13856,"white"
"48383",11651,NA
"48385",23578,"latino"
"48387",13158,"black"
"48395",14452,NA
"48395",12164,"black"
"48397",12554,NA
"48397",22518,"latino"
"48397",12691,NA
"48399",23714,NA
"48401",11887,NA
"48409",14988,"latino"
"48409",17137,"latino"
"48409",15069,"latino"
"48415",11989,"latino"
"48417",13165,"white"
"48419",16011,"white"
"48419",13310,"latino"
"48419",14442,NA
"48423",12166,"latino"
"48423",17254,NA
"48425",14248,"white"
"48427",15642,"latino"
"48437",21797,NA
"48439",15635,NA
"48439",12348,"latino"
"48439",17369,"white"
"48439",14653,"latino"
"48439",16016,NA
"48439",15207,"black"
"48439",20035,"latino"
"48439",16661,"latino"
"48439",11482,NA
"48439",14331,NA
"48439",15988,"latino"
"48439",17267,NA
"48439",15442,"latino"
"48439",15028,"white"
"48439",23348,"latino"
"48439",15200,NA
"48439",12792,"black"
"48439",13735,NA
"48439",13743,"black"
"48439",12339,"white"
"48439",15677,"white"
"48439",18204,"white"
"48439",16090,NA
"48439",12694,"black"
"48439",12854,NA
"48439",13002,"black"
"48439",12312,NA
"48439",15322,NA
"48439",20157,NA
"48439",17407,NA
"48439",11971,"black"
"48439",17645,"white"
"48439",13862,NA
"48439",21525,NA
"48439",21421,NA
"48439",16486,"black"
"48439",13045,"asian"
"48439",11406,NA
"48439",17506,"latino"
"48439",17477,NA
"48439",20226,NA
"48439",14747,NA
"48439",12290,"black"
"48439",17760,NA
"48439",16737,"white"
"48439",15007,NA
"48439",17352,"latino"
"48439",23628,NA
"48439",13872,"white"
"48439",15752,"latino"
"48439",14369,"white"
"48439",12378,"latino"
"48439",22206,"white"
"48439",13903,"white"
"48439",11958,NA
"48439",13729,"latino"
"48439",17199,"white"
"48439",10958,"latino"
"48439",16187,"white"
"48439",11439,"white"
"48439",18803,NA
"48439",20375,NA
"48439",20230,"latino"
"48439",17004,"white"
"48439",13329,NA
"48439",13518,"white"
"48439",11075,NA
"48439",16452,"latino"
"48439",23614,"latino"
"48441",11671,"latino"
"48441",12103,"white"
"48441",20537,"white"
"48441",12096,"white"
"48449",11102,"white"
"48451",14240,"white"
"48451",12918,NA
"48451",13095,"latino"
"48451",11722,"latino"
"48451",15077,"white"
"48451",18415,"latino"
"48453",23684,"white"
"48453",13160,NA
"48453",12997,"other"
"48453",17502,"white"
"48453",16315,NA
"48453",20181,NA
"48453",13132,NA
"48453",15427,"white"
"48453",16154,"white"
"48453",11441,NA
"48453",19172,NA
"48453",18697,"white"
"48453",12396,"latino"
"48453",18198,"white"
"48453",15708,NA
"48453",16360,"white"
"48453",17577,"asian"
"48453",14281,NA
"48453",11847,NA
"48453",12797,"black"
"48453",16314,NA
"48453",12431,"white"
"48453",20158,"latino"
"48453",17241,"black"
"48453",18167,"latino"
"48453",15807,NA
"48453",15067,NA
"48453",14919,"white"
"48453",14129,"latino"
"48453",14722,"black"
"48453",15118,NA
"48453",11200,"black"
"48453",15354,"latino"
"48453",14680,NA
"48453",12689,"latino"
"48453",14843,NA
"48453",18318,NA
"48453",15649,"white"
"48453",15528,"latino"
"48453",15678,NA
"48453",19037,"white"
"48453",19036,"latino"
"48455",18257,"white"
"48457",11846,NA
"48457",17733,"white"
"48459",18644,NA
"48463",17231,"latino"
"48465",15740,"latino"
"48467",17280,"white"
"48467",13652,"white"
"48467",15629,"white"
"48469",18017,"latino"
"48469",14118,"latino"
"48469",17556,"white"
"48469",16027,"white"
"48471",10965,"latino"
"48471",11828,"black"
"48473",14051,"black"
"48473",16493,NA
"48477",13050,"black"
"48477",17970,"black"
"48479",11804,"latino"
"48479",18546,"latino"
"48479",15820,"latino"
"48479",20464,"latino"
"48479",15731,"latino"
"48479",17041,"latino"
"48479",11174,NA
"48479",16879,"latino"
"48479",15031,"latino"
"48479",14379,"latino"
"48483",11864,"white"
"48485",16854,"latino"
"48485",18802,"latino"
"48485",14800,"latino"
"48485",11027,"black"
"48485",14493,NA
"48485",15687,"latino"
"48491",11496,"white"
"48491",11993,"white"
"48491",11093,"white"
"48491",17610,NA
"48491",13003,NA
"48491",12992,NA
"48491",23594,"latino"
"48491",16991,"white"
"48491",12965,NA
"48491",14220,NA
"48493",17345,"latino"
"48493",12334,"latino"
"48493",12336,"latino"
"48493",12335,"latino"
"48495",16949,"latino"
"48497",12535,"white"
"48499",18215,"white"
"29003",11714,"white"
"29009",18142,NA
