"fips","ur.code","division","tot.pop","latino","white","black","amind","api","d.black","d.api","d.white","d.latino","d.mid","d.amind","d.na","d.total"
8093,"2: large fringe metro","Mountain",16189,916,14635,0,178,280,0,0,2,0,0,0,0,2
8095,"6: noncore","Mountain",4371,792,3430,7,35,36,0,0,0,0,0,0,0,0
8097,"5: micropolitan","Mountain",17420,1684,15034,266,57,252,0,0,0,0,0,0,0,0
8099,"6: noncore","Mountain",12235,4398,7531,81,83,54,0,0,0,0,0,0,0,0
8101,"4: small metro","Mountain",161519,68312,85629,3616,4429,1313,0,0,1,8,0,0,0,9
8103,"6: noncore","Mountain",6712,713,5676,31,247,11,0,0,0,0,0,0,0,0
8105,"6: noncore","Mountain",11745,5187,6233,95,246,66,0,0,0,0,0,0,0,0
8107,"5: micropolitan","Mountain",23606,1612,21283,99,84,245,0,0,0,0,0,0,0,0
8109,"6: noncore","Mountain",6238,2427,3551,23,81,70,0,0,0,0,0,0,0,0
8111,"6: noncore","Mountain",606,117,465,0,9,0,0,0,0,0,0,0,0,0
8113,"6: noncore","Mountain",7676,729,6705,18,27,103,0,0,0,0,0,0,0,0
8115,"6: noncore","Mountain",2365,321,1895,29,12,29,0,0,0,0,0,0,0,0
8117,"5: micropolitan","Mountain",28940,4266,23454,334,193,380,0,0,0,0,0,0,0,0
8119,"3: medium metro","Mountain",23340,1414,20905,251,85,242,0,0,2,0,0,0,0,2
8121,"6: noncore","Mountain",4795,445,4233,28,33,22,0,0,0,0,0,0,0,0
8123,"3: medium metro","Mountain",270948,77680,181384,2899,2332,3828,1,0,1,6,0,0,0,8
8125,"6: noncore","Mountain",10185,2201,7827,122,10,11,0,0,0,0,0,0,0,0
9001,"3: medium metro","New England",939983,171720,602311,105683,2234,47720,7,1,5,2,0,0,0,15
9003,"1: large central metro","New England",896943,148744,573000,120172,2284,43348,1,0,3,2,0,0,1,7
9005,"5: micropolitan","New England",186304,9649,167998,2827,341,3376,0,0,0,1,0,0,0,1
9007,"2: large fringe metro","New England",165165,9183,140206,8383,130,4566,0,0,1,0,0,0,0,1
9009,"3: medium metro","New England",862224,141282,563977,110719,1785,33730,4,0,4,1,0,0,1,10
9011,"3: medium metro","New England",273185,26167,209685,15345,1614,11459,1,0,4,0,0,0,2,7
9013,"2: large fringe metro","New England",151948,7387,131114,4752,70,5987,0,0,1,0,0,0,0,1
9015,"3: medium metro","New England",117470,12376,98828,2620,450,1465,0,0,1,0,0,0,0,1
10001,"4: small metro","South Atlantic",169509,11096,107946,41211,1090,3661,0,0,3,0,0,0,1,4
10003,"2: large fringe metro","South Atlantic",549643,50568,328838,133019,1112,27878,6,0,5,0,0,0,1,12
10005,"3: medium metro","South Atlantic",207302,19042,155138,26251,938,2410,3,0,4,0,0,0,1,8
11001,"1: large central metro","South Atlantic",647484,65803,230489,316447,2154,24072,16,0,4,0,0,0,7,27
12001,"3: medium metro","South Atlantic",254218,22548,159436,50580,773,14890,3,0,2,0,0,0,0,5
12003,"2: large fringe metro","South Atlantic",27135,638,22259,3938,39,162,0,0,0,0,0,0,0,0
12005,"4: small metro","South Atlantic",175353,9629,136667,18881,994,3668,1,0,4,0,0,0,0,5
12007,"6: noncore","South Atlantic",27223,1030,20263,5457,23,117,0,0,0,0,0,0,0,0
12009,"3: medium metro","South Atlantic",553591,50179,421151,56914,1775,13269,7,0,8,0,0,0,2,17
12011,"2: large fringe metro","South Atlantic",1843152,496991,744254,513087,4446,65360,18,0,5,4,0,0,8,35
12013,"6: noncore","South Atlantic",14615,815,11259,1963,170,94,0,0,0,0,0,0,0,0
12015,"4: small metro","South Atlantic",165783,10807,140576,9294,360,2131,0,0,3,0,0,0,0,3
12017,"4: small metro","South Atlantic",139654,7068,124112,4179,500,2226,0,0,4,0,0,0,0,4
12019,"2: large fringe metro","South Atlantic",197417,17464,148325,19275,447,6428,0,0,3,0,0,0,0,3
12021,"3: medium metro","South Atlantic",341091,90374,220021,23297,908,4276,0,0,2,1,0,0,0,3
12023,"5: micropolitan","South Atlantic",67806,3649,49743,12153,195,567,0,0,2,1,0,0,0,3
12027,"5: micropolitan","South Atlantic",34957,10672,19292,4624,120,124,0,0,0,0,0,0,0,0
12029,"6: noncore","South Atlantic",16091,591,13735,1416,36,148,0,0,2,0,0,0,0,2
12031,"1: large central metro","South Atlantic",890673,74775,491717,261833,2183,39748,19,0,10,0,0,0,1,30
12033,"3: medium metro","South Atlantic",306327,16170,200923,66179,1280,9346,0,0,7,0,0,0,1,8
12035,"3: medium metro","South Atlantic",100783,9671,75681,11300,126,2410,2,0,0,0,0,0,0,2
12037,"6: noncore","South Atlantic",11628,577,9142,1692,59,156,0,0,0,0,0,0,0,0
12039,"3: medium metro","South Atlantic",46424,4663,15596,25437,43,236,2,0,0,0,0,0,0,2
12041,"3: medium metro","South Atlantic",16992,864,14848,1037,31,81,0,0,1,0,0,0,0,1
12043,"6: noncore","South Atlantic",13272,2817,8084,1729,530,56,0,0,0,0,0,0,0,0
12045,"4: small metro","South Atlantic",15785,761,11642,2837,88,280,0,0,1,0,0,0,0,1
12047,"6: noncore","South Atlantic",14395,1322,7908,4908,45,50,0,0,0,0,0,0,0,0
12049,"5: micropolitan","South Atlantic",27468,11801,13014,2188,78,57,0,0,0,0,0,0,0,0
12051,"5: micropolitan","South Atlantic",38363,19382,13066,4604,822,421,0,0,0,1,0,0,0,1
12053,"2: large fringe metro","South Atlantic",174809,19813,140686,9405,428,1952,0,0,5,0,0,0,0,5
12055,"4: small metro","South Atlantic",98328,17963,68044,9400,157,1599,0,0,1,0,0,0,0,1
12057,"1: large central metro","South Atlantic",1302884,339540,674967,216735,4665,49154,7,2,9,3,0,0,2,23
12059,"6: noncore","South Atlantic",19635,530,17145,1372,56,96,0,0,1,0,0,0,0,1
12061,"4: small metro","South Atlantic",142866,16821,109224,13210,339,1703,2,0,0,0,0,0,0,2
12063,"6: noncore","South Atlantic",48900,2301,32095,13078,247,334,0,0,1,0,0,0,0,1
12065,"3: medium metro","South Atlantic",14198,581,8223,5136,39,0,0,0,0,0,0,0,1,1
12067,"6: noncore","South Atlantic",8801,1058,6111,1596,0,6,0,0,0,0,0,0,0,0
12069,"2: large fringe metro","South Atlantic",310561,41936,224450,30316,1183,5851,1,0,7,2,0,0,0,10
12071,"3: medium metro","South Atlantic",663675,127815,461425,57315,1983,10728,3,0,9,0,0,0,0,12
12073,"3: medium metro","South Atlantic",282940,17151,163155,88071,914,9160,5,0,2,0,0,0,2,9
12075,"6: noncore","South Atlantic",39821,3180,31902,3643,212,200,0,0,0,0,0,0,0,0
12077,"6: noncore","South Atlantic",8295,598,6098,1371,32,67,0,0,0,0,0,0,0,0
12079,"6: noncore","South Atlantic",18729,921,10202,7250,66,45,0,0,0,0,0,0,0,0
12081,"3: medium metro","South Atlantic",343729,53393,248268,31903,545,6488,2,0,8,2,0,0,0,12
12083,"3: medium metro","South Atlantic",336811,39313,243982,43498,1166,5181,0,0,5,1,0,0,0,6
12085,"3: medium metro","South Atlantic",151586,19491,120303,8482,631,1699,0,0,1,0,0,0,0,1
12086,"1: large central metro","South Atlantic",2639042,1731733,398700,491978,4001,42483,24,4,7,19,0,0,6,60
12087,"5: micropolitan","South Atlantic",75901,16725,52390,4970,334,769,0,0,2,1,0,0,0,3
12089,"2: large fringe metro","South Atlantic",75880,2819,66176,4876,243,695,1,0,1,0,0,0,0,2
12091,"4: small metro","South Atlantic",192237,15655,144488,17580,1107,6015,2,0,4,0,0,0,0,6
12093,"5: micropolitan","South Atlantic",39255,9799,25090,3536,368,380,0,0,0,2,0,0,0,2
12095,"1: large central metro","South Atlantic",1229039,352927,534859,255754,2792,64469,10,0,9,5,1,0,3,28
12097,"2: large fringe metro","South Atlantic",300870,147382,110172,34061,691,8088,0,0,2,0,0,0,0,2
12099,"2: large fringe metro","South Atlantic",1378806,280872,794678,247805,2686,35058,10,1,9,3,0,0,2,25
12101,"2: large fringe metro","South Atlantic",479288,62794,372551,24301,1727,11388,2,0,7,0,0,0,0,9
12103,"1: large central metro","South Atlantic",931477,81072,702808,96133,2610,30237,4,0,20,0,0,0,0,24
12105,"3: medium metro","South Atlantic",626676,120481,391735,94487,1663,10699,2,0,6,1,0,0,1,10
12107,"5: micropolitan","South Atlantic",72696,6861,52241,11969,157,523,3,0,2,0,0,0,0,5
12109,"2: large fringe metro","South Atlantic",210495,12435,177340,11366,452,4970,0,0,7,1,0,0,0,8
12111,"3: medium metro","South Atlantic",288006,49921,172109,55585,760,5123,5,0,2,1,0,0,1,9
12113,"3: medium metro","South Atlantic",161021,8092,133735,9226,900,3305,0,0,3,0,0,0,0,3
12115,"3: medium metro","South Atlantic",392038,33485,328567,18479,1075,5823,0,0,5,0,0,0,1,6
12117,"2: large fringe metro","South Atlantic",437346,82037,279840,50641,754,18546,5,0,2,2,0,0,0,9
12119,"4: small metro","South Atlantic",108501,6237,91246,9051,407,817,0,0,0,0,0,0,1,1
12121,"6: noncore","South Atlantic",43595,3859,32890,5901,160,162,1,0,1,0,0,0,1,3
12123,"6: noncore","South Atlantic",22685,845,16398,4878,227,99,0,0,1,0,0,0,0,1
12125,"6: noncore","South Atlantic",15191,807,10663,3280,54,107,0,0,0,0,0,0,0,0
12127,"3: medium metro","South Atlantic",503719,60757,372365,53036,1809,8764,1,0,21,0,0,0,4,26
12129,"3: medium metro","South Atlantic",31128,1146,24522,4817,48,127,0,0,0,0,0,0,0,0
12131,"4: small metro","South Atlantic",59487,3486,50140,3078,575,851,0,0,1,0,0,0,0,1
12133,"6: noncore","South Atlantic",24629,843,19052,3737,235,47,0,0,2,0,0,0,0,2
13001,"6: noncore","South Atlantic",18417,1723,12825,3479,21,166,0,0,0,0,0,0,0,0
13003,"6: noncore","South Atlantic",8294,2010,4700,1429,24,0,0,0,0,0,0,0,0,0
13005,"6: noncore","South Atlantic",11222,879,8361,1678,0,169,0,0,0,0,0,0,0,0
13007,"4: small metro","South Atlantic",3292,64,1630,1569,8,19,0,0,0,0,0,0,0,0
13009,"5: micropolitan","South Atlantic",45795,972,24524,18998,116,739,0,0,0,0,0,0,0,0
13011,"6: noncore","South Atlantic",18336,1158,16204,492,63,234,0,0,0,0,0,0,0,0
13013,"2: large fringe metro","South Atlantic",72012,6817,53113,8338,193,2521,0,0,1,0,0,0,0,1
13015,"2: large fringe metro","South Atlantic",101336,8046,79956,11138,529,784,1,0,6,0,0,0,0,7
13017,"5: micropolitan","South Atlantic",17477,1081,9871,6249,0,5,0,0,0,0,0,0,0,0
13019,"6: noncore","South Atlantic",19019,930,15608,2174,82,141,0,0,2,0,0,0,0,2
13021,"4: small metro","South Atlantic",154816,4853,62975,82193,153,2704,1,0,1,0,0,0,1,3
13023,"6: noncore","South Atlantic",12746,339,8856,3342,15,81,0,0,1,0,0,0,0,1
13025,"4: small metro","South Atlantic",18452,390,17088,588,6,231,0,0,0,0,0,0,0,0
13027,"4: small metro","South Atlantic",15637,863,9033,5498,21,89,0,0,0,0,0,0,0,0
13029,"3: medium metro","South Atlantic",33151,2038,24757,5049,170,727,0,0,0,0,0,0,0,0
13031,"5: micropolitan","South Atlantic",72386,2630,46311,20583,216,1289,1,0,1,0,0,0,1,3
13033,"3: medium metro","South Atlantic",23007,680,10788,11460,7,47,0,0,1,0,0,0,2,3
13035,"2: large fringe metro","South Atlantic",23445,701,15736,6577,12,136,0,0,1,0,0,0,0,1
13037,"6: noncore","South Atlantic",6489,299,2138,3977,14,38,0,0,1,0,0,0,0,1
13039,"5: micropolitan","South Atlantic",51445,3018,36278,9669,232,767,0,0,2,0,0,0,0,2
13043,"6: noncore","South Atlantic",11031,1239,6897,2687,48,344,0,0,0,0,0,0,0,0
13045,"2: large fringe metro","South Atlantic",112595,7262,81048,20649,298,958,1,0,4,0,0,0,0,5
13047,"3: medium metro","South Atlantic",65375,1772,59875,1817,167,1003,1,0,0,0,0,0,0,1
13049,"6: noncore","South Atlantic",13130,1489,8164,3329,101,21,0,0,0,0,0,0,0,0
13051,"3: medium metro","South Atlantic",279290,16615,139088,110146,674,7508,5,0,3,0,0,0,2,10
13053,"3: medium metro","South Atlantic",11914,1781,7172,1882,158,426,0,0,0,0,0,0,0,0
13055,"5: micropolitan","South Atlantic",25241,1170,20857,2708,31,141,0,0,1,0,0,0,0,1
13057,"2: large fringe metro","South Atlantic",225944,22432,181206,14910,526,3818,0,0,6,0,0,0,0,6
13059,"4: small metro","South Atlantic",120905,12770,68211,32110,227,5368,1,0,0,0,0,0,1,2
13061,"6: noncore","South Atlantic",3104,152,982,1895,0,0,0,0,0,0,0,0,0,0
13063,"2: large fringe metro","South Atlantic",267234,35111,36488,178548,581,13883,3,0,1,0,0,0,0,4
13065,"6: noncore","South Atlantic",6791,285,4494,1809,59,29,0,0,1,0,0,0,0,1
13067,"2: large fringe metro","South Atlantic",719133,90536,391063,190681,1421,35612,7,0,7,1,0,0,0,15
13069,"5: micropolitan","South Atlantic",43003,4672,25517,12147,73,277,0,0,1,0,0,0,0,1
13071,"5: micropolitan","South Atlantic",46024,8316,26389,10631,128,117,0,0,1,1,0,0,0,2
13073,"3: medium metro","South Atlantic",136204,8131,96778,22623,456,5481,0,0,2,0,0,0,0,2
13075,"6: noncore","South Atlantic",17033,1000,11051,4718,55,50,0,0,0,0,0,0,0,0
13077,"2: large fringe metro","South Atlantic",133416,8955,95942,23872,161,2299,1,0,1,0,0,0,1,3
13079,"4: small metro","South Atlantic",12539,65,9214,2876,37,113,0,0,0,0,0,0,0,0
13081,"5: micropolitan","South Atlantic",23314,760,11898,10063,28,300,0,0,1,0,0,0,0,1
13083,"3: medium metro","South Atlantic",16445,350,15463,197,23,233,0,0,0,0,0,0,0,0
13085,"2: large fringe metro","South Atlantic",22673,891,21084,126,99,115,0,0,2,0,0,0,0,2
13087,"5: micropolitan","South Atlantic",27378,1508,14089,11395,80,86,0,0,1,0,0,0,0,1
13089,"2: large fringe metro","South Atlantic",716331,64968,212598,384831,2911,41448,15,1,2,0,0,0,2,20
13091,"6: noncore","South Atlantic",21180,745,13796,6031,7,121,0,0,0,0,0,0,0,0
13093,"6: noncore","South Atlantic",14293,1027,6128,7172,7,28,0,0,0,0,0,0,1,1
13095,"4: small metro","South Atlantic",93310,2374,25627,63207,104,685,0,0,0,0,0,0,1,1
13097,"2: large fringe metro","South Atlantic",136520,12017,62670,56843,199,2352,1,0,0,0,0,0,0,1
13099,"6: noncore","South Atlantic",10579,214,4975,5328,0,23,0,0,0,0,0,0,0,0
13101,"4: small metro","South Atlantic",4048,1036,2787,82,32,0,0,0,0,0,0,0,0,0
13103,"3: medium metro","South Atlantic",54630,1896,43667,7402,27,579,0,0,3,0,0,0,0,3
13105,"6: noncore","South Atlantic",19537,1033,12471,5925,12,65,0,0,0,1,0,0,0,1
13107,"6: noncore","South Atlantic",22731,1016,13637,7749,41,79,0,0,0,0,0,0,0,0
13109,"6: noncore","South Atlantic",10814,1286,6125,3262,1,91,0,0,0,0,0,0,0,0
13111,"6: noncore","South Atlantic",23742,465,22653,64,139,128,0,0,0,0,0,0,0,0
13113,"2: large fringe metro","South Atlantic",108655,7563,71294,22632,369,4443,0,0,0,0,0,0,0,0
13115,"4: small metro","South Atlantic",96169,9731,69449,14119,334,1253,2,0,0,0,0,0,0,2
13117,"2: large fringe metro","South Atlantic",196236,18793,151783,5702,474,16282,0,0,3,0,0,0,0,3
13119,"6: noncore","South Atlantic",22110,934,18647,2124,8,162,1,0,0,0,0,0,0,1
13121,"1: large central metro","South Atlantic",983903,75002,397535,433529,3032,62459,22,0,3,0,0,0,4,29
13123,"6: noncore","South Atlantic",28673,3066,24735,343,56,129,0,0,0,0,0,0,0,0
13125,"6: noncore","South Atlantic",3087,48,2700,214,0,0,0,0,0,0,0,0,0,0
13127,"4: small metro","South Atlantic",81743,5395,52402,20977,272,1066,0,0,0,0,0,0,0,0
13129,"5: micropolitan","South Atlantic",55889,8287,43845,2529,181,623,1,0,1,0,0,0,0,2
13131,"6: noncore","South Atlantic",25243,2654,14919,7254,22,119,0,0,1,0,0,0,1,2
13133,"6: noncore","South Atlantic",16331,1012,9134,5935,7,116,0,0,0,0,0,0,0,0
13135,"2: large fringe metro","South Atlantic",859234,174843,354281,217990,3410,95084,3,2,8,1,0,0,2,16
13137,"5: micropolitan","South Atlantic",43527,5884,33959,1675,95,1025,0,0,1,0,0,0,0,1
13139,"4: small metro","South Atlantic",187916,50913,117093,14181,451,3346,0,0,0,1,0,0,0,1
13141,"5: micropolitan","South Atlantic",8881,173,2130,6503,0,35,0,0,0,0,0,0,0,0
13143,"2: large fringe metro","South Atlantic",28565,377,25981,1402,42,221,0,0,0,0,0,0,0,0
13145,"3: medium metro","South Atlantic",32776,1035,25252,5344,34,293,0,0,2,0,0,0,0,2
13147,"6: noncore","South Atlantic",25498,919,19265,5093,12,107,0,0,0,0,0,0,0,0
13149,"2: large fringe metro","South Atlantic",11617,271,9863,1142,6,4,0,0,0,0,0,0,0,0
13151,"2: large fringe metro","South Atlantic",211512,13224,104644,83016,174,6453,2,0,3,0,0,0,1,6
13153,"4: small metro","South Atlantic",147570,9563,86268,43266,346,4226,1,0,1,0,0,0,0,2
13155,"6: noncore","South Atlantic",9408,95,6420,2679,0,8,0,0,0,0,0,0,0,0
13157,"5: micropolitan","South Atlantic",61420,4126,50768,4434,143,1143,3,0,1,0,0,0,0,4
13159,"2: large fringe metro","South Atlantic",13593,541,9855,2891,255,56,0,0,0,0,0,0,0,0
13161,"6: noncore","South Atlantic",14990,1657,10813,2439,11,0,0,0,1,0,0,0,0,1
13163,"6: noncore","South Atlantic",16374,543,6852,8925,17,20,0,0,0,0,0,0,0,0
13165,"6: noncore","South Atlantic",8922,694,5029,2992,0,20,2,0,0,0,0,0,0,2
13167,"5: micropolitan","South Atlantic",9794,39,6092,3384,0,181,0,0,0,0,0,0,0,0
13169,"4: small metro","South Atlantic",28738,168,20756,7388,7,213,0,0,0,0,0,0,0,0
13171,"2: large fringe metro","South Atlantic",18114,404,11709,5534,40,117,2,0,1,0,0,0,0,3
13173,"4: small metro","South Atlantic",10403,550,7087,2575,0,84,0,0,0,0,0,0,0,0
13175,"5: micropolitan","South Atlantic",47886,1199,28442,17303,54,504,0,0,1,0,0,0,0,1
13177,"4: small metro","South Atlantic",28946,708,21277,5760,18,671,1,0,0,0,0,0,0,1
13179,"4: small metro","South Atlantic",64427,7514,27348,26089,293,1733,0,0,0,0,0,0,0,0
13181,"3: medium metro","South Atlantic",7720,55,5061,2514,0,21,0,0,0,0,0,0,0,0
13183,"4: small metro","South Atlantic",16588,1944,9823,3878,70,257,1,0,0,0,0,0,0,1
13185,"4: small metro","South Atlantic",113203,6061,61980,40898,86,2019,1,0,1,1,0,0,0,3
13187,"6: noncore","South Atlantic",30921,1428,28122,700,197,86,0,0,0,0,0,0,0,0
13189,"3: medium metro","South Atlantic",21582,565,11835,9024,0,12,0,0,0,0,0,0,0,0
13191,"4: small metro","South Atlantic",14007,239,8582,4885,45,52,0,0,0,0,0,0,0,0
13193,"6: noncore","South Atlantic",14045,561,4771,8356,71,224,0,0,0,0,0,0,0,0
13195,"4: small metro","South Atlantic",28232,1272,23698,2536,102,345,0,0,0,0,0,0,0,0
13197,"3: medium metro","South Atlantic",8739,633,5123,2756,0,184,0,0,0,0,0,0,0,0
13199,"2: large fringe metro","South Atlantic",21297,432,12077,8159,6,123,1,0,1,0,0,0,0,2
13201,"6: noncore","South Atlantic",5936,6,4076,1844,3,0,0,0,0,0,0,0,0,0
13205,"6: noncore","South Atlantic",22982,1001,10666,10910,30,68,0,0,0,0,0,0,0,0
13207,"4: small metro","South Atlantic",26915,605,19420,6501,31,224,0,0,1,0,0,0,0,1
13209,"5: micropolitan","South Atlantic",8968,538,5942,2369,29,38,0,0,0,0,0,0,0,0
13211,"2: large fringe metro","South Atlantic",17900,524,12842,4149,10,79,0,0,0,0,0,0,0,0
13213,"4: small metro","South Atlantic",39401,5493,32933,361,11,170,0,0,1,0,0,0,0,1
13215,"3: medium metro","South Atlantic",200285,14552,85016,89663,596,5198,4,0,1,1,0,0,1,7
13217,"2: large fringe metro","South Atlantic",102645,5023,51778,42837,394,1080,1,0,3,0,0,0,0,4
13219,"4: small metro","South Atlantic",34400,1605,29323,2029,18,1351,0,0,2,0,0,0,0,2
13221,"4: small metro","South Atlantic",14688,578,11206,2379,57,46,0,0,0,0,0,0,0,0
13223,"2: large fringe metro","South Atlantic",147400,8083,109350,25863,362,1519,0,0,1,0,0,0,0,1
13225,"4: small metro","South Atlantic",27086,1950,12315,12380,9,296,0,0,0,0,0,0,0,0
13227,"2: large fringe metro","South Atlantic",29740,914,27803,430,74,218,0,0,2,0,0,0,0,2
13229,"5: micropolitan","South Atlantic",18934,970,15864,1481,39,92,0,0,0,0,0,0,0,0
13231,"2: large fringe metro","South Atlantic",17812,250,15354,2008,0,68,0,0,0,0,0,0,0,0
13233,"5: micropolitan","South Atlantic",41215,5251,29648,5526,31,356,0,0,3,0,0,0,0,3
13235,"4: small metro","South Atlantic",11590,541,6851,3891,0,17,0,0,0,0,0,0,0,0
13237,"6: noncore","South Atlantic",21247,1411,13871,5650,2,116,0,0,1,0,0,0,0,1
13239,"6: noncore","South Atlantic",2326,0,1154,1145,6,9,0,0,0,0,0,0,0,0
13241,"6: noncore","South Atlantic",16266,1318,14140,307,81,126,0,0,0,0,0,0,0,0
13243,"6: noncore","South Atlantic",7315,90,2466,4527,0,152,0,0,0,0,0,0,0,0
13245,"3: medium metro","South Atlantic",201291,9147,73950,110369,622,3919,2,0,1,1,0,0,1,5
13247,"2: large fringe metro","South Atlantic",86901,8617,32655,42833,104,1895,0,0,1,0,0,0,1,2
13249,"5: micropolitan","South Atlantic",5074,226,3601,1215,0,8,0,0,0,0,0,0,0,0
13251,"6: noncore","South Atlantic",14206,231,7809,5966,16,6,0,0,0,0,0,0,0,0
13253,"6: noncore","South Atlantic",8769,252,5489,2937,0,48,0,0,0,0,0,0,0,0
13255,"2: large fringe metro","South Atlantic",63873,2708,38353,21012,255,599,0,0,0,0,0,0,0,0
13257,"5: micropolitan","South Atlantic",25620,744,21273,3125,82,113,0,0,0,0,0,0,0,0
13259,"6: noncore","South Atlantic",5868,1277,1605,2857,8,97,0,0,1,0,0,0,1,2
13261,"5: micropolitan","South Atlantic",31429,1651,12642,16237,59,424,2,0,0,0,0,0,0,2
13263,"6: noncore","South Atlantic",6490,126,2581,3734,4,12,0,0,0,0,0,0,0,0
13265,"6: noncore","South Atlantic",1721,38,660,1013,0,9,0,0,0,0,0,0,0,0
13267,"6: noncore","South Atlantic",25302,2705,14850,7335,65,87,0,0,0,0,0,0,0,0
13269,"6: noncore","South Atlantic",8401,191,4903,3297,0,0,1,0,0,0,0,0,0,1
13271,"6: noncore","South Atlantic",16416,2271,8214,6626,31,10,0,0,0,0,0,0,0,0
13273,"4: small metro","South Atlantic",9213,222,3331,5693,4,43,0,0,0,0,0,0,0,0
13275,"5: micropolitan","South Atlantic",44824,1496,25917,16350,21,388,0,0,0,0,0,0,0,0
13277,"5: micropolitan","South Atlantic",40787,4414,23072,12133,48,579,0,0,1,0,0,0,0,1
13279,"5: micropolitan","South Atlantic",27210,3100,16639,6991,11,249,0,0,0,0,0,0,0,0
13281,"6: noncore","South Atlantic",10800,260,10271,94,96,25,0,0,1,0,0,0,0,1
13283,"6: noncore","South Atlantic",6762,79,4692,1969,0,0,0,0,0,0,0,0,0,0
13285,"5: micropolitan","South Atlantic",68867,2485,40240,23700,51,1219,1,0,1,0,0,0,0,2
